(Stay out of the pot.),(Saksıdan uzak dur.)
"There's a massive metal box here.<kgwait> I can't read the warning label, but there's probably something dangerous inside.",Burada kocaman bir metal kutu var.<kgwait> Uyarı etiketini okuyamıyorum ama içinde muhtemelen tehlikeli bir şey var.
There always is...,Her zaman öyledir.
The cage is empty and whatever was inside is loose.,Kafes boş ve içindeki her neyse serbest.
Oh boy.,Ah tanrım.
That thing dragged Alice into the crate.<kgwait> I don't think I'll be seeing her ever again.,O şey Alice'i sandığa sürükledi.<kgwait> Sanırım Alice'i ​​bir daha asla göremeyeceğim.
Probably not.,Muhtemelen hayır.
"Hey, Austin!<kgwait> I got a favor to ask.",...
"Oh!<kgwait> Uh...<kgwait> *ahem*<kgwait> Hey, Alice!<kgwait> What's up?",...
I need your help recreating my day. Would you wanna play house with me during morning time?,...
Uh yeah!<kgwait> Of course!,...
I mean... <kgwait>yeah that'd be cool I guess.,...
Cool! Thanks!,...
Hey! You wanna watch me throw this rock through that window?,...
Ummmm... not particularly-,...
*HYAH!*,...
Hey! Did you see me throw that rock earlier?,...
Was that why Emmy was crying?,...
"Uhhh...<kgwait> Nope! That was something different!<kgwait> Anyway, see you during morning time!",...
It's a plant growing out of a pot.,Saksıda bir bitki yetişiyor.
Riveting.,Heyecan verici.
"Mr. Scippio?! C'mon, open up! It's me! Alice!<kgwait> I need to talk to you!",Bay Scippio?! Açın kapıyı! Benim! Alice!<kgwait> Sizinle konuşmam gerek!
I have whiskey!,Benim viskim var!
(Let her yell at the door.),(Onun kapıya bağırmasına izin ver.)
"I heard the door unlock. Good idea, kid!","Kapının açıldığını duydum. Güzel fikir, çocuk!"
I'm full of them.,Güzel fikirlerle doluyumdur.
Let's go talk to him. I bet he knows something about my disappearance.,Hadi gidip onunla konuşalım. Bahse girerim kaybolmamla ilgili bir şeyler biliyordur.
Right behind you.,Hemen arkandayım.
Darn it!<kgwait> He's not answering!<kgwait> I'll have to figure something else out.,Kahretsin!<kgwait> Cevap vermiyor!<kgwait> Başka bir yol bulmam gerekecek.
"Oh, hey!<kgwait> I just got called in to the principal's office. I think I'm gonna go confront Regis and see what he knows.","Oh, hey!<kgwait> Az önce müdürün ofisine çağrıldım. Sanırım Regis'le yüzleşip ne bildiğini öğreneceğim."
Good luck.,Bol şans.
He's gonna drop you down a pit.,Seni bir çukura atacak.
"Oh! That's like... <kgwait>not great. Ummm... <kgwait>I think I should go hide then, right?","Oh! Bu... <kgwait>pek iyi değil. Hımmm... <kgwait>Sanırım saklanmaya gitmeliyim o zaman, değil mi?"
That makes sense.,Mantıklı.
Okay. I'll see if I can wait him out on the playground. Hopefully nothing bad happens.,Tamam. Onu oyun alanında bekleyebilirim. Umarım kötü bir şey olmaz.
Hopefully.,Umarım.
"Oh, hey! Did you cut that wire?","Aa, hey! O teli kestin mi?"
I did.,Evet.
Good.<kgwait> Maybe now I can get some answers. Wish me luck.,İyi.<kgwait> Belki şimdi bazı cevaplar alabilirim. Bana şans dile.
I did not.,Henüz değil.
"Hi, Mr. Scippio! I need a huge fav-",Merhaba Bay Scippio! Sizden bir rica-
Alice?<kgwait> You can't be here.<kgwait> You're missing.,Alice?<kgwait> Burada olamazsın.<kgwait> Sen kayıpsın.
Right. I WAS missing. I need your help remembering-,Evet. Ben kayıpTIM. Hatırlamama yardım etmene ihtiyacım var.
"No no no. This isn't right!<kgwait> You went down the slide!<kgwait> If you're here, they'll go after Timmy!","Hayır, hayır, hayır. Bu doğru değil!<kgwait> Kaydıraktan kaydın!<kgwait> Sen buradaysan, Timmy'nin peşine düşecekler!"
Timmy?<kgwait> Who the heck is Timmy? What's up with the slide? What does that have to do with me going miss-,Timmy?<kgwait> Timmy de kim? Kaydırakta ne var? Bunun benim kaybolmamla ne alakası-
Alice... <kgwait>listen carefully. I need you to go back to the cafeteria.,Alice... <kgwait>beni dikkatle dinle. Yemekhaneye geri dönmen gerek.
Why? What's going to happen? Are they going to take me again?,Neden? Ne olacak? Beni tekrar mı alacaklar?
"Ummm... no!<kgwait> Hey, didn't you mention some whiskey?","Hımm... hayır!<kgwait> Hey, viskiden bahsetmemiş miydin?"
Fine. Here.<kgwait> Now tell me about the slide!,Tamam. İşte.<kgwait> Şimdi bana kaydıraktan bahset!
"Oh, boy!<kgwait> I love a good-<kgwait> Hey!<kgwait> This is the cheap stuff! You couldn't get me something nicer?",Yüce Tanrım!<kgwait> İyi bir-<kgwait> Hey!<kgwait> Ucuzundan getirmişsin! Bana daha güzel bir şey alamaz mıydın?
We're five.,Biz beş yaşındayız.
Yeah. Beggars can't be choosers. Now please focus.<kgwait> What happens when you go down the slide?,Evet. Umduğunu değil bulduğunu. Şimdi lütfen odaklan.<kgwait> Kaydıraktan aşağı inenlere ne oluyor?
Did he just... <kgwait>pass out?,O az önce... <kgwait>bayıldı mı?
I think so.,Sanırım öyle.
Great. Now we lost our biggest lead.,Harika. Şimdi en büyük ipucumuzu kaybettik.
So what now?,Şimdi ne olacak?
I dunno. I'm gonna head back to lunch and think of something. I'll meet you at the slide during recess.,Bilmiyorum. Yemeğe geri dönüp bir şeyler düşüneceğim. Teneffüste kaydırakta buluşuruz.
Okay.,Tamam.
"Okay, Mr. Scippio. That's enough. What's going on with this kid?","Tamam, Bay Scippio. Bu kadar yeter. Bu çocuğun olayı ne?"
"Nothing, sir. We were just-",Hiçbir şey efendim. Biz sadece-
"Spare me, you old boozer. I heard you tell him about my plans for Alice. You know we can't have that.","Bana masal anlatma, seni yaşlı ayyaş. Ona Alice için planlarımdan bahsettiğini duydum. Bunu yapamayacağını biliyorsun."
"Sorry, sir. It won't happen again.","Üzgünüm, efendim. Tekrarlanmayacak."
"No, it won't. And just to make sure there are no loose ends.","Hayır, tekrarlanmayacak. Şimdi, işlerimin yarıda kalmadığından emin olmak için..."
Hello GTLive!<kgwait> Welcome to the MatPat Farewell Kindergarten 3 demo!,...
We're really excited to show you guys some of what's to come in Kindergarten 3! This demo includes half of our new teacher's mission.,...
Cool.,...
Hooray!,...
"This is a really early build of the game, so some stuff might be broken or unfinished and some stuff might not be in the final game at all.",...
That makes sense.,...
We'll restart the time period for you if you don't complete the mission properly.,...
Fair enough.,...
Press A to interact with stuff and RT to skip through dialogue faster. Press B to eat apples (but you'll need all of them to complete this mission!),...
Noted.,...
Head to the door to start your day! Have fun!,...
(Have fun.),...
"It is cool! We've blocked off any other conversations that start other missions, so keep that in mind as you talk to people.",...
Got it.,...
We're playing on a keyboard and mouse.,...
"Then it's spacebar to interact, Q to skip dialogue, and Left Ctrl to eat an apple.",...
Ah yes... <kgwait>the nugget pile. Apparently it's a couple hundred million nuggets short of being able to feasibly break my fall.,...
"340,800,000 minus whatever is in the pile.",...
"Haha.<kgwait> Yeah, that's a lot.<kgwait> I had to rewatch the video to get the nugget count right.<kgwait> Makes me kinda hungry.",...
(Eat a nugget.),...
Yummy.<kgwait> I get why Nugget likes these so much.,...
(Have another.),...
Brings back memories.<kgwait> Secret poisons.<kgwait> The janitor's long lost son.<kgwait> Good times.,...
"Wait, were they right about that?",...
Maybe... <kgwait>Have another nugget.,...
(Have another.),...
It's crazy to think the first Kindergarten GTLive stream was over 7 years ago.,...
"Oh, right. (Eat another.)",...
I just wanted to say what an honor it is to be included in this final stream. You guys have done so much for Kindergarten. We couldn't be more grateful.,...
(Just one more nugget.),...
And would you look at that. Five Nuggets of Friendship. Guess that means one thing.,...
That's crazy.,...
Eat another Nugget.<kgwait> I think they've got places to be.,...
What's that?,...
Looks like I'm gonna learn my ABC's today.,...
"Oh, really?",...
"Yeah, but that feature isn't in this demo.",...
Darn.,...
I really really don't feel good. I think that goo I ate is starting to get to me-,Gerçekten kendimi hiç iyi hissetmiyorum. Sanırım yediğim balçık bana dokunmaya başlıyor.
I'm really glad we were able to save Billy. He seems like a nice guy.,...
He does.,...
I can't believe we've already been through two apocalypses. Maybe there will be a third?,...
Maybe.,...
Good thing Nugget keeps an extra pile down here. Wouldn't want him to run out.,...
Heaven forbid.,...
We never found out who's bones these were.,...
Add it to the list.,...
"The last time we did one of these demos, flushing the toilet broke it.",...
Will it work this time?,...
I dunno. Let's find out.,...
(Flush the toilet.),...
I don't want to.,...
Please. I need redemption.,...
Fine. Let's do it.,...
I'm just glad the toilets sorta worked this time.,...
Me too.,...
This is Birb! He's a really cool Monstermon plush I found at school.,Bu Birb! Okulda bulduğum gerçekten harika bir Monstermon peluşu.
Birb!,Birb!
Hey! No kids behind the desk!<kgwait> I'm on a very very very important phone call... <kgwait>or at least I think I am. Back it up!,Hey! Çocuklar masanın arkasına geçemez!<kgwait> Çok çok çok önemli bir telefon görüşmesindeyim... <kgwait>yani en azından öyle olduğunu sanıyorum. Geri çekil!
(Back it up.),(Geri çekil.)
Want a pill?,Hap ister misin?
Oh! Hey! Mr. Alleged Principal! I gotta call you back! Toodles!,Oh! Hey! Bay İddialara Göre Müdür! Seni geri aramam gerekecek! Hoşça kal!
Here ya go.,İşte al.
Ooooooh! That's the good stuff. Monty's new formula from yesterday really hits the spot.,Ooooooh! Malın iyisini getirmişsin. Monty'nin yeni formülü tam da istediğim gibi.
I'm sure it does.,Eminim öyledir.
I'm gonna go ride out my buzz on the playground. Toodles!,Ben oyun alanında keyif yapacağım. Hoşça kal!
You're an icon.,Tam bir ikonsun.
MatPat and Steph are true friends of Nugget!<kgwait> Nugget wishes them all the nuggets in the world!,...
Hello?! Hello?! Please don't hang up! You have to help me!,Alo?! Aloo?! Lütfen kapatmayın! Bana yardım etmelisiniz!
(Hang up and call Mr. Huxley.),(Telefonu kapatıp Bay Huxley'i ara.)
Hello.,Alo.
(Walk away.),(Uzaklaş.)
It's a phone.,Bu bir telefon.
Great.,Harika.
Regis has gone mad!<kgwait> He's kidnapped me and is holding me beneath the school! You have to-*bzzt*- the right- *bzzt*-,Regis çıldırdı!<kgwait> Beni kaçırdı ve okulun altında tutuyor! Doğru- *bzzt*- yapman- *bzzt*-
The line went dead.,Hat kesildi
(Call Mr. Huxley.),(Bay Huxley'i ara.)
(Call Mr. Huxley.),(Bay Huxley'i ara.)
No answer. He must be busy.,Cevap yok. Meşgul olmalı.
I really just wanna stay home and play video games all day.,Aslında tek istediğim evde kalıp tüm gün oyun oynamak.
Same.,Benim de.
Should I turn on the shower?,Musluğu açmalı mıyım?
"Yes, I should.",Evet.
"No, I shouldn't.",Hayır.
This is Huxley.,Ben Huxley.
Hi.,Selam.
Hi?<kgwait> Are you a child? How did you get this number?,Selam mı?<kgwait> Sen bir çocuk musun? Bu numarayı nereden aldın?
Felix gave it to me.,Felix bana verdi.
Why did Felix give you this number?,Neden Felix sana bu numarayı verdi?
You sent him to the wrong school.,Onu yanlış okula göndermişsin.
The wrong school?<kgwait> No. He's at the Academy-<kgwait> Hmmm... I see you're actually calling from that other dump of a school.,Yanlış okul mu?<kgwait> Hayır. Akademide-<kgwait> Hmmm... Aslında o diğer çöplük okuldan aradığını görüyorum.
That's correct.,Bu doğru.
And Felix is there? Not Ted? How did that happen?,Yani Felix orada ve Ted değil mi? Bu nasıl oldu?
Ted switched their clothes.,Ted kıyafetlerini değiştirmiş.
Hehehe...<kgwait> Ted has been surprising me a lot lately. He's shown some real initiative. Perhaps I judged him too soon.,Hehehe...<kgwait> Ted son zamanlarda beni çok şaşırtıyor. Gerçekten inisiyatif gösterdi. Belki de onu çok erken yargıladım.
What about Felix?,Felix ne olacak?
"As far as I'm concerned, Felix deserves to be where he's at... <kgwait>but I just had an idea!",Bana göre Felix şu an olduğu yerde olmayı hak ediyor... <kgwait>Ama aklıma bir fikir geldi!
Good for you.,Aferin sana.
"I'll send a little care package to Felix. If he can get himself out of that school by the end of the day, I'll consider sending both of my boys to the Academy.","Felix'e küçük bir yardım paketi göndereceğim. Eğer gün sonuna kadar o okuldan çıkabilirse, iki oğlumu da Akademi'ye göndermeyi düşüneceğim."
You're a bad dad.,Sen kötü bir babasın.
And yours is probably weak.,Ve seninki muhtemelen zayıftır.
You're Father of the Year material.,Yılın babası olmaya adaysın resmen.
I know! My boys will be tempered by brutal competition until one of them is worth my company.,"Biliyorum! Oğullarım, biri şirketimi devralmaya değer hale gelene kadar acımasız bir rekabet halinde olacaklar."
Let's not bring Mr. PlayerCharacter into this.,Bay OyuncuKarakteri'ni bu işe karıştırmayalım.
Incredible.,İnanılmaz
I'll need you to be his assistant for the day. I assume you'll want compensation.,Gün boyunca onun asistanı olmana ihtiyacım olacak. Ücretini isteyeceğini varsayıyorum.
"Me too, honestly.",Dürüst olmak gerekirse ben de.
You bet.,Emin olabilirsin.
"I suppose if you're going to be staying at that school, you'll want a little something Applesoft has cooked up. I'll make sure you get it if Felix can successfully escape.","Sanırım o okulda kalacaksan, Applesoft'un hazırladığı ufak bir şeye ihtiyacın olacak. Felix başarılı bir şekilde kaçabilirse, onu sana vereceğimden emin olabilirsin."
I'm in.,Ben varım.
Excellent!<kgwait> Now go tell Felix the deal. I'm interested to see how this plays out.,Mükemmel!<kgwait> Şimdi git Felix'e anlaşmayı anlat. Bunun nasıl sonuçlanacağını görmek istiyorum.
Felix's dad sent this box.,Felix'in babası bu kutuyu gönderdi.
It's nice to know he cares.,Umursadığını bilmek güzel.
There's a box in the box!,Kutunun içinde bir kutu var!
What a Mysterious Package!,O bir Mysterious Package!
It's nice to know he cares.,Umursadığını bilmek güzel.
There's a romantic looking gift sitting here.,...
<wave>I don't see what a child could use a romantic gift for!<kgwait><br>Please leave it there! It's for mi amor!,...
(Leave the gift.),...
(Take the gift.),...
<wave>Mr. Huxley never told me he had a son! What a horrible lie!<kgwait><br>And that's why I'm so sad. That's why! That's why!,"<wave>Bay Huxley, oğlu olduğunu söylememişti bana! Ne korkunç bir yalan!<kgwait><br>Ve işte bu yüzden çok üzgünüm… Bu yüzden! Bu yüzden, inan!"
"Right. Uh-huh. But I already told you, I don't have any booze. I'm off the stuff after what happened to Alice.","Doğru. Evet. Ama sana zaten söyledim, hiç içkim yok. Alice'in başına gelenlerden sonra içkiyi bıraktım."
"<wave>And I didn't even tell you the worst part!<kgwait><br>Oh, I can't bare it! My poor aching heart!</wave>","<wave>Ve sana daha en kötü kısmını bile söylemedim!<kgwait><br>Ah, dayanamıyorum! Zavallı, sızlayan kalbim!</wave>"
I guess I'll just let you air out your problems.,Sanırım problemlerini anlatmana izin vereceğim.
<wave>Today is his birthday!<kgwait> We had a date!<kgwait><br>But I fear now that he- he- already has a mate!</wave>,<wave>Bugün doğum günü onun!<kgwait> Bir randevumuz bile var!<kgwait><br>Ama korkarım ki o- o- ona zaten biri yar!</wave>
Yeah. That's rough. So sorry to hear that.<kgwait> Can you leave now? I'm trying to have a nervous breakdown of my own.,Evet. Bu kötüymüş. Duyduğuma üzüldüm.<kgwait> Şimdi çıkabilir misin? Ben de kendi mental çöküntümü yaşamaya çalışıyorum.
"<wave>Yes, I suppose I should return to my students.<kgwait><br>I'll have to proceed with the utmost prudence!</wave>","<wave>Evet, sanırım dönmeliyim öğrencilerimin yanına.<kgwait><br>Davranmam gerekecek son derece ihtiyatla!</wave>"
<wave>Hey! What are you doing in here?! You shouldn't be stalking!<kgwait><br>And you shouldn't be listening while the adults are talking!,<wave>Hey! Ne yapıyorsun burada söyle?!<kgwait><br>Büyükler konuşurken dinlememelisin gizlice!
My bad.,Benim hatam.
"<wave>It's time to get back to where we are due.<kgwait><br>But you've been bad, so no recess for you!</wave>","<wave>Artık vakti geldi olmamız gereken yere gitmenin.<kgwait><br>Ama sana teneffüs yok, uslu durmadığın için!</wave>"
Great.,Harika.
The janitor seems busy with Felix. I think I can pick the flare out of his pocket.,Temizlikçi Felix ile meşgul gibi görünüyor. Sanırım işaret fişeğini cebinden alabilirim.
(Yoink!),(Yoink!)
No thanks.,Hayır kalsın.
"Well, I'm feeling marginally better.<kgwait> Were you successful in retrieving the flare?","Pekala, kendimi biraz daha iyi hissediyorum.<kgwait> İşaret fişeğini geri almayı başardın mı?"
You betcha.,Emin olabilirsin.
The what?,Neyi?
At least I wasn't maimed for nothing.<kgwait> I'll hold onto that for now. We'll head to the rooftop after the ringing of the next bell.,En azından boşuna sakatlanmadım.<kgwait> Şimdilik onu ben saklayacağım. Zil çaldıktan sonra çatıya çıkacağız.
How do we get there?,Oraya nasıl çıkacağız?
I believe my injuries will be a suitable reason to take recess inside.<kgwait> We just have to escape from the library and head to the roof.,Yaralarımın teneffüsü içeride yapmam için uygun bir sebep olacağını düşünüyorum.<kgwait> Sadece kütüphaneden kaçıp çatıya çıkmamız gerekiyor.
Right.,Doğru.
And you'll see to it that we'll have access.<kgwait> Do whatever maneuvers necessary to acquire any keys to get up there before the bell rings. I'm going to finish my lunch now. Cheerio.,Ve erişimimizin olmasını sen sağlayacaksın.<kgwait> Zil çalmadan önce oraya varmak için gereken tüm manevraları yap. Ben şimdi yemeğimi bitireceğim. Hoşça kal.
Indubitably.,Hiç şüphesiz.
The-!<kgwait> The flare! The thing that I took a beating for!<kgwait> That flare!,O-!<kgwait> İşaret fişeği! Uğruna dayak yediğim şey!<kgwait> O fişek!
"Oh, that flare! Yeah. I got it.","Ah, o işaret fişeği! Evet aldım onu."
Imbecile...<kgwait> At least I wasn't maimed for nothing.<kgwait> I'll hold onto that for now. We'll head to the rooftop after the ringing of the next bell.,Embesil...<kgwait> En azından boşuna sakatlanmadım.<kgwait> Şimdilik onu ben saklayacağım. Zil çaldıktan sonra çatıya çıkacağız.
Oh... whoops.,Oh... uups.
Imbicile!<kgwait> Chopperton won't be able to land now! I'm ruined!,Embesil!<kgwait> Chopperton artık iniş yapamayacak! Mahvoldum!
My bad.,Benim hatam.
I should have known better than to work with a street urchin like you. I'm returning to lunch. We will not be speaking again.,Senin gibi bir sokak faresine güven olmayacağını bilmeliydim. Ben yemeğe dönüyorum. Bir daha konuşmayacağız.
Sounds good to me.,Kulağa hoş geliyor.
We need to get to the roof.,Çatıya çıkmamız lazım.
Heh. Good luck. Access to that is locked up tight in the janitor's closet. You'll have to get through Stevie's little therapy group to even get out of here.,Heh. İyi şanslar. Oraya erişim temizlikçi odasında sıkıca kilitli. Buradan çıkmak için bile Stevie'nin küçük terapi grubundan geçmen gerekecek.
"Well, good thing my assistant spent his lunch preparing for my departure!",Neyse ki asistanım öğle yemeğini benim ayrılışım için hazırlık yaparak geçirmiş!
Yup. Good thing.,"Evet, neyse ki."
Let's go deal with this nonsense.,Hadi şu saçmalığı halledelim.
Lead the way.,Yolu göster.
"Good day, hall monitor.<kgwait> Hello, invalid.","İyi günler, nöbetçi öğrenci.<kgwait> Merhaba, engelli."
"Hey, Snobface. My arms work now.","Hey, Züppesurat. Kollarım artık çalışıyor."
"C'mon guys, let's not fight. We're all here for the same reason.","Hadi ama çocuklar, kavga etmeyelim. Hepimiz aynı sebepten buradayız."
"No, I don't believe we are. I need access to that air vent back there, so if you'll excuse me-","Hayır, öyle olduğumuzu sanmıyorum. Arkadaki havalandırma deliğine erişmem gerekiyor, bu yüzden beni mazur görürseniz..."
Not so fast!<kgwait> I think you would benefit from participating in today's meeting.,O kadar hızlı değil!<kgwait> Bugünkü toplantıya katılmanın faydalı olacağını düşünüyorum.
Oh no. I don't require therapy.,"Ah hayır, terapiye ihtiyacım yok."
I dunno. You took a pretty gnarly beating out there.,Bilemiyorum. Orada epey sert bir dayak yedin.
Monty... <kgwait>remember our little deal? How about you help me with this?,Monty... <kgwait>küçük anlaşmamızı hatırlıyor musun? Bana bu konuda yardım etmeye ne dersin?
Nah. I'm not gonna have a business partner who doesn't know how to deal with his mop trauma.,Hayır. Paspas travmasıyla nasıl başa çıkacağını bilmeyen biriyle iş ortaklığı kuramam.
"How about this? You stay for the meeting for a minute, and then you can go.",Şuna ne dersin? Biraz burada toplantıya katılırsan sonrasında gidebilirsin.
*Sigh*<kgwait> If I must.,*İç çeker*<kgwait> Eğer mecbursam.
Hey!<kgwait> No one is allowed through that air vent. It's dangerous or something.,Hey!<kgwait> O havalandırma deliğinden kimse geçemez. Tehlikeli ya da öyle bir şeyler.
"Well, so much for that.",Buraya kadarmış.
I wonder if there's any way to distract her long enough for us to get out.,"Acaba onu, dışarı çıkmamıza yetecek kadar uzun süre oyalayacak bir şey var mıdır?"
Hmmm.,Hmmm.
There must be a way to remove that bulbous woman.,O şişko kadını ortadan kaldırmanın bir yolu olmalı.
I'm sure there is.,Eminim vardır.
Bugger off. You're fired.,Defol git. Kovuldun.
(Bugger off.),(Defol git.)
But I got the flare.,Ama işaret fişeği bende.
And did you also get something to cut the wires with?,Ve kabloları kesmek için bir şey aldın mı?
No.,Hayır.
Which is precisely why you're fired. Good day.,İşte tam da bu yüzden kovuldun. İyi günler.
Good day.,İyi günler.
Did you manage to get everything we need?,Lazım olan her şeyi alabildin mi?
Uh...sure.,Eee... elbette.
Nope!,Hayır!
Good. We need to get to the roof.,Güzel. Çatıya çıkmamız lazım.
Imbecile.<kgwait> That's what I get for having someone of your status help me. Now bugger off.,Embesil.<kgwait> Senin statündeki birinin bana yardım etmesinin sonucu bu işte. Şimdi defol git.
There's a phone on the table.,Masanın üzerinde bir telefon var.
(Take the phone.),(Telefonu al.)
(Don't take it.),(Alma.)
We're almost out of here. <kgwait>Assistant! Hurry up!,Neredeyse buradan çıkacağım. <kgwait>Asistan! Acele et!
(Hurry up.),(Acele et.)
"Well? What are you waiting for? You procured access to this door during lunch, correct?","Ee? Ne bekliyorsun? Yemek sırasında bu kapıya erişim için gerekenleri buldun, doğru mu?"
I did not.,Hayır.
I did.,Evet.
Okay so open the gate so we can get up there!,O zaman kapıyı aç da yukarıya çıkalım.
Oh yeah.,Ah doğru.
Open the gate already! We have a chopper to catch!,Kapıyı aç artık! Yakalamamız gereken bir helikopter var.
"Yeah, yeah.","Evet, evet."
"Perfect!<kgwait> I'm going to head up and ready the flare.<kgwait> Once the missiles are disabled, let me know and I'll light it.","Harika!<kgwait> Yukarı çıkıp işaret fişeğini hazırlayacağım.<kgwait> Füzeler etkisiz hale gelince bana haber ver, ben de ateşleyeyim."
You got it.,Tamamdır.
"Let's go, cripple.<kgwait>",Hadi gidelim sakat.<kgwait>
"My arms work now-!<kgwait> You know what, gimme a minute to check out those wires. I'll be up in a minute.","Kollarım artık çalışıyor-!<kgwait> Bir şey diyeceğim, şu telleri kontrol etmem için bana bir dakika ver. Az sonra gelirim."
Suit yourself.,Keyfin bilir.
You... <kgwait>you didn't? What the heck did you spend your lunch doing then?!,Sen... <kgwait>yapmadın mı? O zaman öğle yemeğini ne yaparak geçirdin?!
Other stuff.,Diğer şeyler.
Then it's over. I'll not be able to escape. Father will think Teddy beat me.,O zaman bittik. Kaçamayacağım. Babam Teddy'nin beni yendiğini düşünecek.
Well... he did.,Evet... yaptı.
"Shut it, you insolent fool! I'm going to return to the library. We will not be speaking again.","Kes sesini, küstah aptal! Kütüphaneye döneceğim. Bir daha konuşmayacağız."
Bye bye.,Güle güle.
"Okay, kid.<kgwait> Level with me. Is he planning on stabbing me in the back?",Tamam çocuk.<kgwait> Bana karşı dürüst ol. Beni arkamdan bıçaklamayı mı planlıyor?
Yup.,Evet.
Not to my knowledge.,Bildiğim kadarıyla hayır.
I figured as much. Go ahead and do your wire thing...<kgwait> I'll...<kgwait> catch up.,Ben de öyle düşünmüştüm. Hadi git ve tel işini yap...<kgwait> Ben...<kgwait> yetişirim.
Okay Monty.,"Tamam, Monty."
Hmmm...<kgwait> If you insist.<kgwait> Looks like I got a helicopter to ride.,Hmmm...<kgwait> Eğer ısrar ediyorsan.<kgwait> Sanırım bineceğim bir helikopterim var.
Looks like.,Öyle görünüyor.
We're just waiting on you to open this gate.,Sadece bu kapıyı açmanı bekliyoruz.
Keep waiting then.,Beklemeye devam edin o zaman.
You go on ahead. I've got some planning to do.,Sen devam et. Benim yapacak planlarım var.
Okay.,Tamam.
Default library,Varsayılan kütüphane
Yup.,Evet.
She's not gonna let us through. We need a distraction.,Bize izin vermeyecek. Dikkat dağıtmaya ihtiyacımız var.
I'll figure something out.,Bir şeyler düşüneceğim.
It's locked. I think I need a special key to open it.,Kilitli. Sanırım burayı açmak için özel bir anahtara ihtiyacım var.
Darn.,Kahretsin.
(Unlock the door.),(Kapıyı aç.)
Is it ready? Can we light the flare?,Hazır mıyız? Fişeği yakabilir miyiz?
Light it.,Yak onu.
Not yet.,Henüz değil.
Okay. Here goes.,Tamam. Hadi bakalım.
Why are the missiles aiming at the helicopter?!,Füzeler neden helikoptere nişan alıyor?!
I dunno.,Bilmiyorum.
Did you cut the wire like I told you to?!,Dediğim gibi teli kesmiş miydin?
Ummm... no.,Hımm... hayır.
Imbecile!<kgwait> That means the chopper will certainly be-!,Embesil!<kgwait> Yani helikopter kesinlikle-!
"Farewell, my assistant.",Elveda asistanım.
Bye.,Bye.
I can't wait to get started! I've never ridden in a helicopter before!,Başlamak için sabırsızlanıyorum! Daha önce hiç helikoptere binmemiştim!
Oh yes...<kgwait> Do make yourself...<kgwait>comfortable. ,Ah evet...<kgwait> Kendi helikopterin gibi...<kgwait>rahat ol.
Bye.,Hoşça kalın.
Is the- the invalid coming?,Sakat çocuk geliyor mu?
I don't think so.,Sanmıyorum.
"Oh, splendid.<kgwait> That saves me the trouble of-<kgwait> nevermind.","Oh, harika.<kgwait> Beni zahmetten kurta-<kgwait> neyse boşver."
Uh-huh.,Hı-hı.
Very well. I'm sure Father will be in touch with your reward-,Pekala. Eminim ki Babam ödülünle ilgili olarak seninle iletişime geçecektir.
<wave>WAAAAAAAAIIIIIIIT FOR ME!!<kgwait><br>PLEEEEEAAAASE DON'T FLEE!!!</wave>,<wave>BENİ BEKLEEEEEEEEE!<kgwait><br>SAKIN GİTMEEEEEEEE!!!</wave>
<wave>I'm sure he meant to settle this proper!<kgwait><br>Now let me see him! I'm getting on that chopper!</wave>,"<wave>O da bu işi düzgünce çözmek istemiştir eminim!<kgwait><br>Şimdi bırak onu göreyim, helikoptere bineyim!</wave>"
"Not a chance, you annoying fairy!<kgwait> Chopperton! Take off!<kgwait> NOW!!","Hayır, seni sinir bozucu peri!<kgwait> Chopperton! Hemen kalkıyoruz!<kgwait> HEMEN!!"
I'm sure Father will be in touch with your reward-,Eminim ki Babam ödülünle ilgili olarak seninle iletişime geçecektir-
Why would a school need a missile defense system?,Bir okulun neden füze savunma sistemine ihtiyacı olur ki?
Why wouldn't it?,Neden olmasın?
Beats me.,Beni aşar.
No. No. My question is better.,"Hayır, hayır. Benim sorum daha iyi."
This is so exciting! I can't wait to start my new business!,Bu çok heyecan verici! Yeni işime başlamak için sabırsızlanıyorum!
"That's great, Monty.",Bu harika Monty.
Try to backstab me...<kgwait> I'll show him.,Beni arkadan bıçaklamak ha...<kgwait> Ona göstereceğim.
What did you do?,Ne yaptın ki?
I fixed the missile launcher. I don't like to let bad faith operators move in on my territory.,Füze fırlatıcısını tamir ettim. Kötü niyetli operatörlerin bölgeme girmesine izin vermek istemiyorum.
Oh.,Ah.
Let's see how Felix likes being crippled for a change.,Bakalım Felix sakat olmaktan hoşlanacak mı.
Yes. Let's.,"Evet, bakalım."
There...<kgwait> That's one less jerk in the world. I feel better.,İşte...<kgwait> Dünyadan bir aptal daha azaldı. Kendimi daha iyi hissediyorum.
Me too.,Ben de.
I take it the teacher isn't here to make us go home.,Öğretmenin bizi eve göndermek için burada olmadığını düşünüyorum.
She's all around us.,"O etrafımızda, her yerde."
Ew.<kgwait> I think that's our cue to head out anyway.,İğrenç.<kgwait>  Sanırım gitme zamanımız geldi zaten.
Good idea.,İyi fikir.
Hey!<kgwait> I see you over there! Stay out of the vent!,Hey!<kgwait> Seni orada görüyorum! Havalandırmadan uzak dur!
(Stay out of the vent.),(Havalandırmadan uzak dur.)
It's a lazily drawn picture.,Tembelce çizilmiş bir resim.
Lame.,Sıkıcı.
